depth,age,Abies alba,Acer 1,Acer 2,Acinos arvensis,Actaea spicata,Agrostidinae,Ajuga,Ajuga chamaepitys,Alchemilla,Allium,Alnus,Alnus alnobetula,Narcissus,Amblystegiaceae,Anacardiaceae,Andreaea alpestris,Anthyllis vulneraria,apioid superclade,Apioideae 1,Apioideae 2,Apioideae 3,Aquilegia vulgaris,Arabis,Arachis,Arctostaphylos,Arctostaphylos alpinus,Arctostaphylos uva-ursi,Armeria,Aruncus dioicus,Asphodelus albus,Asplenium septentrionale,Asplenium trichomanes subsp. trichomanes,Asteraceae 1,Asteraceae 2,Asteraceae 3,Asteraceae 4,Asteraceae 5,Asteraceae 6,Asteraceae 7,Asteraceae 8,Asteraceae 9,Asterids,Asteroideae,Gnaphalium sylvaticum,Astrantia,Athyrium distentifolium,Athyrium filix-femina,Atrichum undulatum,Aulacomnium palustre,Barbarea intermedia,Bartramiaceae,Bartsia alpina,Betula,Betulaceae,Blindia acuta,Boraginaceae,Botrychium,Brachypodium,Brachytheciaceae,Brassicaceae 1,Brassicaceae 2,Bryum,Bupleurum rigidum,Buxbaumia aphylla,Calamagrostis arundinacea,Calamintha grandiflora,Callitriche,Callitriche hermaphroditica,Callitriche palustris,Calluna vulgaris,Caltha palustris,Campanula 1,Campanula 2,Cardamine,Carduinae,Carex 1,Carex 2,Carex 3,Carex flacca,Carex 4,Carex davalliana,Carex 5,Carex pallescens,Cerastium 1,Cerastium 2,Ceratophyllum,Chaerophyllum aureum,Chaerophyllum,Chenopodium bonus-henricus,Chiloscyphus polyanthos,Cistus,Cistus albidus,Closterium baillyanum,Closterium ehrenbergii,Coleochaete scutata,Conopodium majus,Convallaria majalis,Convolvulus arvensis,Cornus sanguinea,Cosmarium botrytis,Crepis 1,Crepis 2,Crepis 3,Crocus vernus,Cruciata glabra,Cruciata laevipes,Cupressaceae,Cyanobacterium aponinum PCC 10605,Cymopterus,Cystopteris fragilis,Cytisus scoparius,Dactylis glomerata,Dactylorhiza incarnata,Daphne mezereum,Aconitum,Deschampsia cespitosa,Deschampsia flexuosa,Dicranaceae,Dicranodontium denudatum,Dicranum,Digitalis,Doronicum pardalianches,Dracocephalum,Dryas octopetala,Empetrum nigrum,Epilobium,Epilobium angustifolium,Equisetum,Eryngium campestre,Eupatorium cannabinum,Euphorbia,Euphrasia 1,Euphrasia 2,Euphrasia 3,Dryopteris,Fagaceae 1,Fagaceae 2,Fagus,Fagus sylvatica,Filipendula ulmaria,Filipendula vulgaris,Funaria hygrometrica,Funariaceae,Galium 1,Galium 2,Galium rotundifolium,Genista,Gentiana 1,Gentiana 2,Gentiana 3,Gentiana montserratii,Gentianella campestris,Geranium robertianum,Geranium sylvaticum,Gesnerioideae,Geum,Glebionis,Globularia,Glyceria,Gnaphalieae,Grimmiaceae,Gymnocarpium dryopteris,Heliantheae,Helianthemum nummularium,Helianthemum,Helleborus 1,Helleborus 2,Helleborus foetidus,Helleborus 3,Helleborus viridis,Hepatica nobilis,Pilosella,Hippuris vulgaris,Holcus,Hordeum,Hypericeae,Hypericum richeri,Hypericum,Hypnales,Hypochaeris,Hypochaeris maculata,Ilex aquifolium,Trifolium alpinum,Isoetes lacustris,Jasione,Juncus 1,Juncus 2,Juncus 3,Juncus 4,Juniperus,Knautia arvensis,Knautia,Lamioideae,Lamium,Larix decidua,Lathyrus 1,Lathyrus 2,Lathyrus 3,Lathyrus 4,Lathyrus pratensis,Leontodon hispidus,Ligustrum lucidum,Liliaceae,Limonium,Linaria,Linum catharticum,Buglossoides incrassata,Littorella uniflora,Lomelosia graminifolia,Lonicera,Lonicera nigra,Lotus pedunculatus,Lotus,Lotus corniculatus,Luzula 1,Luzula 2,Lycopus,Lysimachia,Lysimachia nemorum,Lysimachia vulgaris,Maleae,Malva moschata,Matteuccia struthiopteris,Meconopsis cambrica,Medicago suffruticosa,Melampyrum pratense,Melica nutans,Mentha longifolia,Mentha,Mentheae 1,Acinos alpinus,Salvia verbenaca,Mentheae 2,Menyanthes trifoliata,Mesangiospermae,Meum athamanticum,Myosotis alpestris,Myosotis arvensis,Myriophyllum spicatum,Nardus stricta,Nepetoideae,North American clade,Nymphaeaceae,Oleeae,Onobrychis,Ononis spinosa,Orchidinae 1,Orchidinae 2,Orchidinae 3,Ornithogalum narbonense,Orobanche,Oxalis acetosella,Oxyrrhynchium hians,PACMAD clade,Parentucellia,Parnassia palustris,Paronychia polygonifolia,Pedicularis foliosa,Pedicularis 1,Pedicularis 2,Pedicularis 3,Pedicularis kerneri,Pedicularis sylvatica,Pellia,Phalaris arundinacea,Phegopteris connectilis,Phragmites australis,Phyteuma,Picea abies,Pilosella hoppeana,Pilosella lactucella,Pimpinella,Pimpinella major,Pinguicula 1,Pinguicula 2,Pinguicula 3,Pinguicula,Pinus,Plantago 1,Plantago 2,Plantago major,Plantago media,Poa annua,Poaceae,Poeae,Agrostis rupestris,Pogonatum aloides,Phleum,Polygala,Polygonatum,Polygonum 1,Polygonum 2,Polygonum persicaria,Polygonum aviculare,Polystichum,Polystichum lonchitis,Polytrichaceae,Populus,Potamogeton,Potamogeton natans,Potamogeton alpinus,Potamogeton praelongus,Potamogeton pusillus,Potentilla 1,Potentilla 2,Potentilla micrantha,Potentilla palustris,Prangos,Primula,Prunella,Prunus,Pteridium aquilinum,Ptychostomum,Pulsatilla alpina,Pyrola,Pyrola minor,Pyrola rotundifolia,Quercus 1,Quercus 2,Quercus 3,Ranunculus 1,Ranunculus 2,Ranunculus 3,Ranunculus 4,Ranunculus acris 1,Ranunculus acris 2,Ranunculus acris 3,Rhamnus,Rheum,Rhinanthus 1,Rhinanthus 2,Rhododendron ferrugineum,Ribes uva-crispa,Rosa,Rosoideae,Roya obtusa,Rubieae,Rubus idaeus,Rumex 1,Rumex 2,Rumex scutatus,Sagina,Salix,Salvia,Sanguisorba,Sanicula europaea,Satureja montana,Saussurea,Saxifraga oppositifolia,Saxifraga aizoides,Scabiosa columbaria,Scandicinae,Scorzoneroides 1,Scorzoneroides 2,Scrophularia,Sedum album,Sedum sediforme,Sempervivum,Sibbaldia procumbens,Silene,Silene vulgaris,Sisymbrium austriacum,Soldanella alpina,Sparganium 1,Sparganium 2,Sphagnales,Sphagnum fimbriatum,Sphagnum russowii,Spirogyra sp. SAG 170.80,Stachydeae,Struthiopteris spicant,Stuckenia filiformis,Succisa pratensis,Swertia perennis,Tamarix 1,Tamarix 2,Taxus baccata,Tephroseris,Teucrium chamaedrys,Teucrium,Thalictrum 1,Thalictrum 2,Tilia,Trifolium 1,Trifolium 2,Trifolium 3,Trifolium ochroleucon,Triglochin palustre,Triticeae,Trollius europaeus,Typha,Ulmus,Urtica dioica,Utricularia,Vaccinieae,Vaccinium,Vaccinium myrtillus,Vaccinium uliginosum,Valeriana pyrenaica,Valeriana,Valeriana officinalis,Veratrum album,Verbascum 1,Verbascum 2,Verbena officinalis,Veronica,Veronica alpina,Veronica officinalis,Veronica serpyllifolia,Veronica subgen. Beccabunga,Veronica subgen. Cochlidiosperma,Veronica subgen. Veronica,Viburnum,Viburnum lantana,Viburnum opulus,Vicia 1,Vicia 2,Vincetoxicum hirundinaria,Viola palustris,Viola riviniana,Viola 1,Viola 2,Ziziphora
366,1331,0.0142091521231277,0,0,0,0,3.45334596605744E-05,0.00459667445375842,0,0.000764207621581696,0,0,0,0,0,0,0,0,9.61018985845816E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72208416036828E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00127818796884018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876734918235537,0,0,0,2.34664594200907E-05,7.47459211213412E-06,0,0,0,0,0,0,0,0,0,0,0,0.000323255832128624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547794843788649,0,0,2.97523947368421E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126516746021712,0,0,6.4067932389721E-06,0,0,6.52894946750034E-05,0.000101972762457056,1.7164331077367E-05,0,0,0,0.00149099903806514,1.33500352823966E-05,0,0,0,0,0,0,0,0,3.20339661948605E-06,0,0,0,0,0,0,0,0,0,0.000242437035172461,0,0,0,0,4.27119549264807E-06,0,0,0,0.0629105400577161,0,0,0,0,0,0,0,0,0,0,0,0,2.86072184622784E-05,4.27119549264807E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390093300233613,0,0,0,0,0,0,0,0,0,3.98462996083551E-05,0,0,0,0,0,0,0,0,0,0,0.000261881049415968,0,0,0,0.0147725711144702,0,0,0,0,0.00016924772681737,1.17309636113783E-05,0,0,0.865597086711557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395364831317851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129861206541157,0.000116170927799918,4.27119549264807E-06,0.000141678423079566,0.000664283637542944,0,0.000223589096330906,5.95047894736842E-05,0,0,0,0,0,0,0,0,7.81068109110897E-06,0,0,0,0,0.000495523921918373,0,0.000195046650116806,0,0,0.000587635525518758,0,0,0.000510987413494572,0,0,0.00014019002902982,0,0,0,0,0,0,0,0.00015814593252714,1.33500352823966E-05,0,0.00466538408684898,0.00112264128480143,0,0,0,0,0,0,0,0,0,0,0,0,2.54389933901333E-05,0,7.26998337226879E-06,0.0001141702094888,5.5790579222207E-06,0,0,0,0,0,5.44132706747286E-05,3.75088314003023E-05,0,0,0,0,1.49233130685722E-05,0,0,0.00026075570128487,0.000798022118111859,0,0,0,0,0,0,0,0,0.000831836614642023,0,0,0,0.000588372239624845,0,0,0,0,0.000311020333970043,4.27119549264807E-06,0,0,0,0,0,0,0,0,0,5.45248752920159E-06,0,0,0,0,0,0,0,0,0,0,2.61157978700014E-05,0.000126623252026934,0.000284902317060602,0,7.47459211213412E-06,3.20339661948605E-06,0,0,0,0,0,0.001034723593823,0,4.46957248866291E-05,0.000743918923663598,0.000710104427133434,0,0.0026040950941322,0,0,0,0,0,0,2.42503837364298E-05,0,0,0,0
373,1496,0.090939353847467,0.000381085970799368,0.000100853212923051,0,0,0.000611779680645299,0.0227988562161239,0,0.0195126114975887,0,0,0,3.75946773419828E-05,0,0,0,0,0.0387008663736076,0,0,1.47671881865904E-05,0,0,0,0,0,0,0,0,0,0,0,0.00133895171693056,0.00455806410311126,0,0,0,0.00376424395032222,7.01441438863045E-05,0,0,0.00394349366224233,0,0,0.00025341752177884,0,0.00682856045409927,0,0,0,0,0.000431418080150228,0.00033407226037301,0,0,0,5.90687527463617E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000500021200725535,0.0322222696427809,0,0,0.000185501381187316,0,0.00334599462250864,1.47671881865904E-05,0,0,0,0,1.8458985233238E-05,0,0,0,0,0,0.0333148393154368,0,0,0,0,0,0,4.58423695104776E-05,0,0,0,0,0,0,0.00874055738124707,0,6.64523468396569E-05,0.00285945969015407,0,0,0,0,0,0,0,9.16847390209551E-06,0,0,0,0,0.00036501884685246,0,0,0,0,0,0,0,0.0014604895138065,0.000234353449447313,0,0,0,0,0,0,0,0.000955998463573898,0,0,0.000822390979676497,0.000665784644274679,0.00895394989543767,0,0,0,0.00745166659553583,0.00221074644701464,0,0,1.8336947804191E-05,0.000341173018906577,0,0,0,0,0.000787846510306858,0,0.00412274337416243,0,0,0,0,0,0.000151363678912552,0,0,0,0,0,0,0,0,0,1.84450693525671E-05,0.266757714139388,0,0,0,0.000251492171473689,0,0,0,0,0,0,0,0,6.52838473902095E-05,0.00349963723272588,8.84950076053092E-05,0,0,0.000161640034390338,0,0,0,0,0.00215458597442704,0,0,0,0.000439217184584525,0,0,0,0,0,0,0,0,0.0208697878878409,0,0.00183517562203918,0,0,0,0,7.23831488199394E-06,0,0,0.000950306272101063,0,0.00309845930604754,0,0,0,0,0.000112630009679484,0,7.38359409329521E-05,0,0.000191485296709487,0,0,0,0.00234524462220136,0,0,0,0,0.123904229439631,0,0,0,0.0504715974563612,0,0,0,8.58165951602578E-05,7.13208766164483E-06,0,0,0,2.88510395202936E-05,0,0.000123503365285306,0,0,0,8.97587328325722E-05,0,0,0,0.000176809326994153,1.68925343348555E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885152148862618,0,0,0,0,0,0.00227049635098801,0.00106431818274935,0.000510898636208442,0,0,0,0,0,0,0,0,0,0,0,0,0.0197601468140498,2.21507822798856E-05,0.0142119414450941,0,0,0.00277410268447783,0,0,0.00524092014852119,0,0,0,0,0,0,0,1.14605923776194E-05,0,0,0.00134864068968461,0.000577033904280654,0,0.0116085527719688,0.00300456659980368,0.003474030131023,0.00033407226037301,0,0,0,0,4.12581325594298E-05,0.00248388886517861,0.000135941714310102,0,0,0,0,0,0.000226608988997482,0.00110110537322351,0.00176689001749819,0,0,0,0.000738449754171824,0,0.0159532243608894,0,0,0,7.10556727412402E-05,0,0.002338781955529,0,0,0.000117330819683326,0.00527506295079169,0,0,0,0,0,0,0,0,0.0208100379838675,0,0,0,0.00228756775212326,0,0,0,0,0.00980751995220008,0,0,0,0,0,0,0,0,0,0,0.00151450220019632,6.49474611924374E-05,0,0,0,0,0.000112624180999531,0,0,0,0,0.00139131919252273,0.00300456659980368,0.00307285220434467,4.12581325594298E-05,0.0144253339592847,0,0.00699073876488413,0.00100721266697964,0,0,0,0.0161239383722419,0,0.000463145633698946,0.00107009277698775,0,0,0.02184285775255,0,0,0,0,0,0,0.000282381418735863,0,0,0,0
380,1635,0.0389477307216946,0,0,0,0,0.00138939113518672,0.0138143587978535,0,0.0120934307482908,0,3.61698662526009E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02794389774558E-06,0,0,0,0,0,0,0,0.000815787165694082,0.000147509193713919,4.36942714529326E-05,0,0,0,0,0,0,0.00465432813404465,0.00159526923496144,1.35628737699276E-05,0,0,0.00150865125639481,0,0,0,6.02794389774558E-06,0,0,0,0,0,0,0,0,0,0,4.47322976736182E-06,0,0,0,0,0,0,0,0.00123907179362944,0.0318371689169105,0,0,0,0.000753625156839124,0.00649259218698665,0.000253457625784196,0,0,2.06684950014863E-05,5.16712375037156E-06,0.00038453952216086,0,0,0,0,0,0.0110608739185532,0,0,0,0,0,0,0,0,0,0,0,0.000109414230729517,0,0.00887060185547333,0,1.80838316932368E-05,0.00316024969101519,0,0,0,0,0,0,0,0,1.89461204180291E-05,0,0.000215543418060358,0,0.000146856908915972,0,0,0,9.04191584661838E-06,0,3.37573914641969E-05,0,0.00105351830222626,5.09670634474882E-05,0,0,0,0,3.00065701903972E-05,0,0,5.04139675839735E-05,0,0,0.00183159997850404,0.0017007714086109,0.000659829536913907,0,0,0,0.0166460676794068,0.00376002313132246,0,0,2.60330174126629E-05,2.23908695849434E-05,0,0,0,0,6.22678673946714E-05,0,0.000174641978128569,0.000157195256058449,0,0,0,6.02794389774558E-06,0,0,7.31410148390932E-05,0,0,0,0,0,0,0,7.79496264490996E-05,0.297470235767143,0,9.36259397988079E-05,7.00513508190053E-05,0.000302983849637823,1.49107658912061E-05,0,0,0,0,1.44039907382781E-05,0,9.60266049218542E-05,0.000608298301882069,2.9980625557346E-05,8.20606730471378E-05,0,0.00170194344067492,3.77359617093509E-05,0,0,0,0,0.000298364498576323,0,0,0,0,4.71983747320828E-05,0,0,0,0,0,0,0,0.0308124344873981,0,0,0,0,7.3909376789374E-05,0,9.76368796132605E-05,0,0,5.28146327070198E-05,0,0.00057504138358704,0,0,0,0,0,0,0.000344518238536272,0,0.00387208811151614,3.84106419687417E-05,0,0,0.0327445673430435,0,0,0,1.35628737699276E-05,0.0172875044978801,0.000879997691640983,0,0,0.0852485176551573,0,0,0,0,1.30165087063315E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05079781755034E-05,0.000202938166648414,7.20199536913907E-06,0,0,0,0,0,0,0.00020405653545894,0,0,0,0,0,0,0.0376805018851985,0.0058257192593595,0.00143140305111156,0,0.00300182916657019,0,0.00253870504935935,0.00347080500128287,0.000426769273252085,0,0,0,0,0,0,0,1.55013712511147E-05,9.60266049218542E-06,0,0,0,0.0373910730768629,0.0462616749323362,0.0483815453933885,0,0,0.0045213473302148,0,0,0.00923043226583645,0,0,0.000605843483893678,0,6.61596091068383E-05,0,0,0,0,0,0.00162985158908932,0.000869169395641359,0,0.00834224528024531,0.0128287363694676,0.000101010403541983,0,0,3.91816353353463E-05,0,0,0,0.00383852897617297,0.00030620739727624,0.000963189092992694,0,0,0.000204713715327211,0,0.00126427740088237,0.0003200046284047,0.00011092831456218,0,0,0,0.0001170847573335,0,0.0113111907257623,0,0,0,1.34196893020855E-05,0,0.0032619408939439,0.000238693654906992,7.53492987218198E-06,0.00202589029298018,0.00148544123706566,0,0,0,0,0,0,0,2.26047896165459E-05,0.0174126629014847,0,7.75046532017084E-05,1.5069859744364E-05,0.00974671068070527,0,0,5.04139675839735E-05,0,0.0162862372690436,9.98977258405169E-05,0,0,0,0,0,0,0,0,0,0.00416233013302774,4.31602055648555E-05,0,0,0,0,0,0,0,0,0,0.000320449601800717,0.000926930745725058,0.00101974952920102,0,0,0.000365469186439087,0,1.68786957320984E-05,0,0,0,0.0229978566623383,0,7.75068562555735E-05,0.0023891590889798,0,0,0.0176004005068915,0,0,0,0,0,0,0.000615539948333046,5.96430635648242E-06,0,0,0
387,1776,0.0333779644249145,0,0,3.05594216764074E-06,0,0.000272833842399272,0.020664062965597,2.59222482150874E-05,0.00184512197861283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729857405648945,0.00175977400546698,0,0,0,0,0,0,0,0,0.000514623932648107,1.55257907212358E-05,0,0,0.00401679824230312,0,0,0,0.000113009875681882,0,2.37728345166532E-05,8.19103378798775E-05,0,0,0,0,0,0,0,3.18929157823221E-05,0,0.000105556352039985,0,0,0,0,0,0.000137821899695264,0.035058583274068,0,2.09260657547091E-05,0.00027080326179115,0.00211735440883934,0.00272554262534119,9.10683143353212E-06,7.37941082986019E-06,3.3672949347022E-06,0,5.89276613572884E-06,0.000116483233153087,0,0,0,0,0,0,0,0,0,0,0.000412372222954154,0,0,4.80967084821588E-05,0,0,0,0,0,5.83346008828215E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115121593687548,2.52547120102665E-06,0,0.00712773100562987,4.2211945596421E-05,0,0,0,0,0,0,0,0,0,0.00325793724895011,0,0,2.17347241878002E-05,0,0,0.00516899556205377,0.00409228703221782,1.620082510042E-05,1.2150618825315E-05,0,0,0.000901805896040017,0.00010620377757824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36262032714458E-05,0.0017640538274803,0,0.00114975546412097,3.05594216764074E-06,3.81992770955092E-06,0.00100264870440179,9.46841200430683E-05,0,0.00177463709126197,0.34318793132904,0,0,0.000117855654146122,0.000645053525127834,0,0,0,0,0,8.25934071070709E-05,0,0.000102085551544938,0.00561795520733592,0,0.000120756109287902,0,0.00117314679569952,4.74390696205298E-05,0,0,0,0,0,0,0,0,0,0.00206998208134513,0,0,0,0,0,0,0,0.000195472515739413,0,0,0,0.000188741667308984,0.00104923725251795,1.55257907212358E-05,0,0,0,1.7921426301089E-05,0,2.44475373411259E-05,0,0,0,2.59755084249463E-05,0,0,0,0,0.0355234352961743,0,3.11420952986376E-05,0,0.0474665564795207,0.000433577818119693,0,0,0.000246509096212449,0,6.37065253701931E-05,0,0,0.148812243487105,0,0,0,0,0,0,0,0,0,0,3.61984205480486E-05,0,0.000219733248155491,0,0,0,0,0,3.37517189592082E-06,0.00713567719404195,0,0,0,0,0,0,0.00220904037855642,0.00927717497109574,0,0,0,0,0,0,0.0102466099573687,0.00528421529402884,0.0278553634785234,0.000107724518878157,0.0215381436909251,0,0.00109594466532641,0,0.000417000887883255,2.70013751673666E-06,0,0,0,0,0,0,9.91994612444526E-05,0,0,0.000238061165960118,0,0.0593699467208067,0.00432669959037399,0.0061781614903871,0,0,0.00264608074122046,0,7.57641360307994E-06,0.00246984507107468,0,0.000129633356696452,0.0210534261977886,0,5.12564717930177E-05,0,0,0,2.70013751673666E-06,0,0.000216148776549209,0.000138775105624709,0,0.011581569610597,0.000204856019587354,0,0,0,0,2.70013751673666E-06,0,0,0,0,0.00019202413108827,0,0,0.000258229986777542,0,0,0.000812760174760522,0.000148652094670889,0,0,0,0.000674531057657543,0,0.000428609433810237,0,0,0,0,0,2.70392602098588E-06,0.0019188120917308,0,0.0209461526542256,0.000788009935488869,0,0,0,0,0,0,0,0,0.0135442781483792,0,0,0,0.000521404742265379,0,0,0,0,0.000107244166699114,0,0,0,0,2.70013751673666E-05,0,7.48705831071981E-05,0,0,0,0.000230162065921579,0.00123563229807742,0,0,0,0,0,0,0,9.15311287083868E-05,0,0.000897919290564299,0.00239577580624014,0.00239974890044618,0,0,0,0,0,0,0,0,0.000318324273813733,0,0.000166165514019063,0.00402871752492123,0.00862161442709968,0,0.00388171303929787,0,0,0,0,0,0.000642435424886668,5.29814613755647E-05,0.000100756209159571,0,0,0.000150525925901793
394,1920,0.0721429026030507,0,0,0,0,5.0268834045442E-05,0.0138108067972081,0,0.00225300719180262,0,0,0,0,0,0.000226802057848399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88724775441797E-06,0,0,0.0151049069732906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238878163650635,3.11384043278104E-05,0,0,1.80099816365064E-05,0,0,0,0,0,3.19133997836095E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528841462121051,0,0,0,0.00120050020229119,0.00245242590746123,0,0,0,0,0,0.00410293400089102,0,0,0,0,0,0.000143443387784543,0,0,0,0,0,0,0,0,0,0,3.71475403610752E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38518559772578E-05,9.77449550883595E-06,0,0.00608014935188917,0,0,0,0,0.000929206355941193,0,0,4.67779427922863E-05,0,0,0.00773065744531896,0,0,0,0,0,0.00609287820608015,0.0045739016059571,0,0,0,0,0.00229543670577254,0.000172516331807285,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01193435899612E-05,0,0,2.94409357192863E-05,0,0.000188894608524089,0,0.00244818295606424,0,0,0.00255425674098903,0.000341404520185841,0,0.000454714950913295,0.412584593843478,0,0,0,0,0,2.09453475189342E-06,0,0,0,6.37681109192354E-05,0,0,0.00888049727390373,0.000793560395680675,0.00052558942262766,0,0.000126019032148843,0,0,0,0,0,4.52805734857967E-05,0,0,0,0,8.64677434711585E-05,0,0,0,0,0,0,0,4.32338717355793E-05,0,0,0,0,3.85411245518383E-05,0,1.67562780151473E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412202728217748,0,0,0,0.0316269597131765,0.000980121772705094,0,0,0,0,0.00165383636679466,0,0,0.0374652608354371,0,0,0,0,0,0,0,0,0,0,2.45173766383096E-05,4.62046668222415E-06,0,0,0,0,0,0,0,0.0103273437002779,0,0,0,0,0,0,0.000528880016292933,0.00973333050469907,0,0,1.48122093047924E-05,3.76747656448225E-05,1.98288240235908E-05,4.69825607908861E-06,6.25657329698538E-05,0.00579162865689374,0.0130470755457496,0.00134648891159811,0.0135222861022127,0,0.00286823514436642,0,0.000174127873661879,0,0,0,0,0,0,0,7.40189205083056E-05,0,0,0.000742516494473556,0,0.00748032331289645,0.0954536775781233,0,0,0,0.00525701678087278,7.39053958546365E-05,0,0.0048836370579375,0,0.000345451872796317,0.032912573986465,0,7.40189205083056E-06,0,0,0,0,0,0.00132814685291809,7.78209691240427E-05,0,0.00537157646859155,0.00269851708848675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201698551821287,0,0,0,0.000179905207713686,1.26301637227656E-05,3.69637334577932E-06,0,0,0,0,0,0,0,0.000346001997505145,0,0.00974605935889004,0,0,0,0,0,0,0,0,0,0.0137004900608864,0,0,0,0.00208328913592295,0,0,0,0,7.67996075694253E-06,0,0,0,0,0,0,0,0,0,0,2.95510757918408E-05,0.00197297239960116,0,0,0,0,0,0,0,6.53796710354923E-05,0,0.000162260499768759,0.000429314238971509,0.000500303207620341,4.67779427922863E-05,3.13217071939241E-06,0,0,0,0,0,0,0.000289994661030613,0,2.2708237715595E-05,0.00309311156840698,0.000763337353925791,0,0.00255849969238602,0,0,0,0,0,1.17456401977215E-05,0.00020624558533636,4.62493494622059E-05,0,0,7.83042679848102E-05
